restaurant_id,restaurant_name,restaurant_city,bill_no,sold_at,payment_method,bill_total,item_code,item_name,item_category,quantity,unit_price,line_total
9,Euskal Tortilla,Bilbao,BILL-027CCE726314,2026-05-04T13:44:42+00:00,contactless,32.0,TORTILLA_ONION,Tortilla con Cebolla,tortilla,1,8.5,8.5
9,Euskal Tortilla,Bilbao,BILL-027CCE726314,2026-05-04T13:44:42+00:00,contactless,32.0,TORTILLA_JAMON,Tortilla con Jamón,tortilla,2,10.5,21.0
9,Euskal Tortilla,Bilbao,BILL-027CCE726314,2026-05-04T13:44:42+00:00,contactless,32.0,JUICE_OJ,Zumo de Naranja Natural,drinks,1,2.5,2.5
9,Euskal Tortilla,Bilbao,BILL-3108D3EFFACB,2026-05-04T13:21:31+00:00,card,77.5,TORTILLA_JAMON,Tortilla con Jamón,tortilla,1,10.5,10.5
9,Euskal Tortilla,Bilbao,BILL-3108D3EFFACB,2026-05-04T13:21:31+00:00,card,77.5,BEER,Cerveza Caña,drinks,2,2.8,5.6
9,Euskal Tortilla,Bilbao,BILL-3108D3EFFACB,2026-05-04T13:21:31+00:00,card,77.5,TORTILLA_NO_ONION,Tortilla sin Cebolla,tortilla,3,8.5,25.5
9,Euskal Tortilla,Bilbao,BILL-3108D3EFFACB,2026-05-04T13:21:31+00:00,card,77.5,SOFT_DRINK,Refresco,drinks,2,2.2,4.4
9,Euskal Tortilla,Bilbao,BILL-3108D3EFFACB,2026-05-04T13:21:31+00:00,card,77.5,TORTILLA_JAMON,Tortilla con Jamón,tortilla,3,10.5,31.5
9,Euskal Tortilla,Bilbao,BILL-ED4D5FDC5EDE,2026-05-04T11:14:23+00:00,contactless,61.5,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,3,8.5,25.5
9,Euskal Tortilla,Bilbao,BILL-ED4D5FDC5EDE,2026-05-04T11:14:23+00:00,contactless,61.5,SOFT_DRINK,Refresco,drinks,1,2.2,2.2
9,Euskal Tortilla,Bilbao,BILL-ED4D5FDC5EDE,2026-05-04T11:14:23+00:00,contactless,61.5,BEER,Cerveza Caña,drinks,3,2.8,8.4
9,Euskal Tortilla,Bilbao,BILL-ED4D5FDC5EDE,2026-05-04T11:14:23+00:00,contactless,61.5,BEER,Cerveza Caña,drinks,3,2.8,8.4
9,Euskal Tortilla,Bilbao,BILL-ED4D5FDC5EDE,2026-05-04T11:14:23+00:00,contactless,61.5,TORTILLA_ONION,Tortilla con Cebolla,tortilla,2,8.5,17.0
9,Euskal Tortilla,Bilbao,BILL-DF2EF589CCA5,2026-05-04T11:13:48+00:00,contactless,66.2,TORTILLA_JAMON,Tortilla con Jamón,tortilla,3,10.5,31.5
9,Euskal Tortilla,Bilbao,BILL-DF2EF589CCA5,2026-05-04T11:13:48+00:00,contactless,66.2,BREAD,Pan Tostado,sides,3,2.0,6.0
9,Euskal Tortilla,Bilbao,BILL-DF2EF589CCA5,2026-05-04T11:13:48+00:00,contactless,66.2,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,2,8.5,17.0
9,Euskal Tortilla,Bilbao,BILL-DF2EF589CCA5,2026-05-04T11:13:48+00:00,contactless,66.2,TORTILLA_JAMON,Tortilla con Jamón,tortilla,1,10.5,10.5
9,Euskal Tortilla,Bilbao,BILL-DF2EF589CCA5,2026-05-04T11:13:48+00:00,contactless,66.2,WATER,Agua Mineral,drinks,1,1.2,1.2
9,Euskal Tortilla,Bilbao,BILL-8DDCF87DD0AD,2026-05-04T13:29:59+00:00,contactless,34.5,TORTILLA_JAMON,Tortilla con Jamón,tortilla,1,10.5,10.5
9,Euskal Tortilla,Bilbao,BILL-8DDCF87DD0AD,2026-05-04T13:29:59+00:00,contactless,34.5,SALAD_GREEN,Ensalada Verde,sides,3,4.5,13.5
9,Euskal Tortilla,Bilbao,BILL-8DDCF87DD0AD,2026-05-04T13:29:59+00:00,contactless,34.5,TORTILLA_JAMON,Tortilla con Jamón,tortilla,1,10.5,10.5
9,Euskal Tortilla,Bilbao,BILL-05A71D1579F5,2026-05-04T22:50:54+00:00,card,58.3,TORTILLA_VEGAN,Tortilla Vegana,tortilla,3,9.0,27.0
9,Euskal Tortilla,Bilbao,BILL-05A71D1579F5,2026-05-04T22:50:54+00:00,card,58.3,SOFT_DRINK,Refresco,drinks,1,2.2,2.2
9,Euskal Tortilla,Bilbao,BILL-05A71D1579F5,2026-05-04T22:50:54+00:00,card,58.3,COFFEE,Café con Leche,drinks,2,1.8,3.6
9,Euskal Tortilla,Bilbao,BILL-05A71D1579F5,2026-05-04T22:50:54+00:00,card,58.3,TORTILLA_ONION,Tortilla con Cebolla,tortilla,3,8.5,25.5
9,Euskal Tortilla,Bilbao,BILL-5E94F75BE65B,2026-05-04T13:39:34+00:00,card,43.5,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,1,8.5,8.5
