restaurant_id,restaurant_name,restaurant_city,bill_no,sold_at,payment_method,bill_total,item_code,item_name,item_category,quantity,unit_price,line_total
7,Tortilla La Huerta,Murcia,BILL-B06C878CC43C,2026-05-04T22:57:09+00:00,cash,78.4,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,2,8.5,17.0
7,Tortilla La Huerta,Murcia,BILL-B06C878CC43C,2026-05-04T22:57:09+00:00,cash,78.4,TORTILLA_JAMON,Tortilla con Jamón,tortilla,3,10.5,31.5
7,Tortilla La Huerta,Murcia,BILL-B06C878CC43C,2026-05-04T22:57:09+00:00,cash,78.4,SOFT_DRINK,Refresco,drinks,2,2.2,4.4
7,Tortilla La Huerta,Murcia,BILL-B06C878CC43C,2026-05-04T22:57:09+00:00,cash,78.4,TORTILLA_NO_ONION,Tortilla sin Cebolla,tortilla,3,8.5,25.5
7,Tortilla La Huerta,Murcia,BILL-23FE1BAAA8A7,2026-05-04T13:36:55+00:00,contactless,17.0,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,2,8.5,17.0
7,Tortilla La Huerta,Murcia,BILL-06DF1B24DE70,2026-05-04T16:21:34+00:00,card,25.5,TORTILLA_NO_ONION,Tortilla sin Cebolla,tortilla,3,8.5,25.5
7,Tortilla La Huerta,Murcia,BILL-BC929CA9CEAB,2026-05-04T23:20:53+00:00,contactless,54.5,TORTILLA_JAMON,Tortilla con Jamón,tortilla,3,10.5,31.5
7,Tortilla La Huerta,Murcia,BILL-BC929CA9CEAB,2026-05-04T23:20:53+00:00,contactless,54.5,BEER,Cerveza Caña,drinks,2,2.8,5.6
7,Tortilla La Huerta,Murcia,BILL-BC929CA9CEAB,2026-05-04T23:20:53+00:00,contactless,54.5,WINE_GLASS,Vino de la Casa,drinks,3,3.2,9.6
7,Tortilla La Huerta,Murcia,BILL-BC929CA9CEAB,2026-05-04T23:20:53+00:00,contactless,54.5,JUICE_OJ,Zumo de Naranja Natural,drinks,2,2.5,5.0
7,Tortilla La Huerta,Murcia,BILL-BC929CA9CEAB,2026-05-04T23:20:53+00:00,contactless,54.5,BEER,Cerveza Caña,drinks,1,2.8,2.8
7,Tortilla La Huerta,Murcia,BILL-EC9A28B558CB,2026-05-04T13:47:07+00:00,contactless,11.5,TORTILLA_VEGAN,Tortilla Vegana,tortilla,1,9.0,9.0
7,Tortilla La Huerta,Murcia,BILL-EC9A28B558CB,2026-05-04T13:47:07+00:00,contactless,11.5,JUICE_OJ,Zumo de Naranja Natural,drinks,1,2.5,2.5
7,Tortilla La Huerta,Murcia,BILL-1111BEC1F916,2026-05-04T21:45:53+00:00,contactless,30.0,TORTILLA_VEGAN,Tortilla Vegana,tortilla,2,9.0,18.0
7,Tortilla La Huerta,Murcia,BILL-1111BEC1F916,2026-05-04T21:45:53+00:00,contactless,30.0,TORTILLA_VEGAN,Tortilla Vegana,tortilla,1,9.0,9.0
7,Tortilla La Huerta,Murcia,BILL-1111BEC1F916,2026-05-04T21:45:53+00:00,contactless,30.0,ALIOLI,Alioli Casero,sides,2,1.5,3.0
7,Tortilla La Huerta,Murcia,BILL-943A72A39C11,2026-05-04T23:47:52+00:00,contactless,62.7,TORTILLA_VEGAN,Tortilla Vegana,tortilla,3,9.0,27.0
7,Tortilla La Huerta,Murcia,BILL-943A72A39C11,2026-05-04T23:47:52+00:00,contactless,62.7,TORTILLA_VEGAN,Tortilla Vegana,tortilla,1,9.0,9.0
7,Tortilla La Huerta,Murcia,BILL-943A72A39C11,2026-05-04T23:47:52+00:00,contactless,62.7,WATER,Agua Mineral,drinks,1,1.2,1.2
7,Tortilla La Huerta,Murcia,BILL-943A72A39C11,2026-05-04T23:47:52+00:00,contactless,62.7,TORTILLA_NO_ONION,Tortilla sin Cebolla,tortilla,3,8.5,25.5
7,Tortilla La Huerta,Murcia,BILL-B3C3C437E2E3,2026-05-04T19:15:01+00:00,card,35.0,TORTILLA_VEGAN,Tortilla Vegana,tortilla,2,9.0,18.0
7,Tortilla La Huerta,Murcia,BILL-B3C3C437E2E3,2026-05-04T19:15:01+00:00,card,35.0,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,1,8.5,8.5
7,Tortilla La Huerta,Murcia,BILL-B3C3C437E2E3,2026-05-04T19:15:01+00:00,card,35.0,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,1,8.5,8.5
7,Tortilla La Huerta,Murcia,BILL-F52692451B90,2026-05-04T22:00:36+00:00,card,24.0,TORTILLA_VEGAN,Tortilla Vegana,tortilla,1,9.0,9.0
7,Tortilla La Huerta,Murcia,BILL-F52692451B90,2026-05-04T22:00:36+00:00,card,24.0,WINE_GLASS,Vino de la Casa,drinks,3,3.2,9.6
7,Tortilla La Huerta,Murcia,BILL-F52692451B90,2026-05-04T22:00:36+00:00,card,24.0,COFFEE,Café con Leche,drinks,3,1.8,5.4
7,Tortilla La Huerta,Murcia,BILL-E9A58A14258A,2026-05-04T20:36:16+00:00,card,42.5,TORTILLA_ONION,Tortilla con Cebolla,tortilla,3,8.5,25.5
7,Tortilla La Huerta,Murcia,BILL-E9A58A14258A,2026-05-04T20:36:16+00:00,card,42.5,TORTILLA_NO_ONION,Tortilla sin Cebolla,tortilla,2,8.5,17.0
7,Tortilla La Huerta,Murcia,BILL-F96416FBE39C,2026-05-04T19:27:49+00:00,card,71.4,TORTILLA_JAMON,Tortilla con Jamón,tortilla,2,10.5,21.0
7,Tortilla La Huerta,Murcia,BILL-F96416FBE39C,2026-05-04T19:27:49+00:00,card,71.4,TORTILLA_VEGAN,Tortilla Vegana,tortilla,3,9.0,27.0
