restaurant_id,restaurant_name,restaurant_city,bill_no,sold_at,payment_method,bill_total,item_code,item_name,item_category,quantity,unit_price,line_total
3,Tortillería Valencia,Valencia,BILL-2F72A3E65513,2026-05-04T11:40:58+00:00,cash,42.5,TORTILLA_ONION,Tortilla con Cebolla,tortilla,2,8.5,17.0
3,Tortillería Valencia,Valencia,BILL-2F72A3E65513,2026-05-04T11:40:58+00:00,cash,42.5,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,3,8.5,25.5
3,Tortillería Valencia,Valencia,BILL-D410E40B80E2,2026-05-04T12:21:17+00:00,cash,35.1,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,3,8.5,25.5
3,Tortillería Valencia,Valencia,BILL-D410E40B80E2,2026-05-04T12:21:17+00:00,cash,35.1,BEER,Cerveza Caña,drinks,1,2.8,2.8
3,Tortillería Valencia,Valencia,BILL-D410E40B80E2,2026-05-04T12:21:17+00:00,cash,35.1,BEER,Cerveza Caña,drinks,2,2.8,5.6
3,Tortillería Valencia,Valencia,BILL-D410E40B80E2,2026-05-04T12:21:17+00:00,cash,35.1,WATER,Agua Mineral,drinks,1,1.2,1.2
3,Tortillería Valencia,Valencia,BILL-D52975AF1D1E,2026-05-04T20:08:14+00:00,contactless,25.5,TORTILLA_ONION,Tortilla con Cebolla,tortilla,3,8.5,25.5
3,Tortillería Valencia,Valencia,BILL-FB49668E2DDF,2026-05-04T11:43:59+00:00,cash,59.5,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,1,8.5,8.5
3,Tortillería Valencia,Valencia,BILL-FB49668E2DDF,2026-05-04T11:43:59+00:00,cash,59.5,TORTILLA_ONION,Tortilla con Cebolla,tortilla,1,8.5,8.5
3,Tortillería Valencia,Valencia,BILL-FB49668E2DDF,2026-05-04T11:43:59+00:00,cash,59.5,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,1,8.5,8.5
3,Tortillería Valencia,Valencia,BILL-FB49668E2DDF,2026-05-04T11:43:59+00:00,cash,59.5,TORTILLA_ONION,Tortilla con Cebolla,tortilla,1,8.5,8.5
3,Tortillería Valencia,Valencia,BILL-FB49668E2DDF,2026-05-04T11:43:59+00:00,cash,59.5,TORTILLA_ONION,Tortilla con Cebolla,tortilla,3,8.5,25.5
3,Tortillería Valencia,Valencia,BILL-DD4C6F75E4CB,2026-05-04T17:02:53+00:00,card,18.0,TORTILLA_VEGAN,Tortilla Vegana,tortilla,2,9.0,18.0
3,Tortillería Valencia,Valencia,BILL-19D6A9320903,2026-05-04T13:21:44+00:00,cash,52.2,TORTILLA_JAMON,Tortilla con Jamón,tortilla,3,10.5,31.5
3,Tortillería Valencia,Valencia,BILL-19D6A9320903,2026-05-04T13:21:44+00:00,cash,52.2,TORTILLA_ONION,Tortilla con Cebolla,tortilla,1,8.5,8.5
3,Tortillería Valencia,Valencia,BILL-19D6A9320903,2026-05-04T13:21:44+00:00,cash,52.2,BEER,Cerveza Caña,drinks,2,2.8,5.6
3,Tortillería Valencia,Valencia,BILL-19D6A9320903,2026-05-04T13:21:44+00:00,cash,52.2,SOFT_DRINK,Refresco,drinks,3,2.2,6.6
3,Tortillería Valencia,Valencia,BILL-61CEA3F5A697,2026-05-04T22:58:00+00:00,cash,43.0,TORTILLA_VEGAN,Tortilla Vegana,tortilla,3,9.0,27.0
3,Tortillería Valencia,Valencia,BILL-61CEA3F5A697,2026-05-04T22:58:00+00:00,cash,43.0,WINE_GLASS,Vino de la Casa,drinks,2,3.2,6.4
3,Tortillería Valencia,Valencia,BILL-61CEA3F5A697,2026-05-04T22:58:00+00:00,cash,43.0,WINE_GLASS,Vino de la Casa,drinks,3,3.2,9.6
3,Tortillería Valencia,Valencia,BILL-342E493B89DC,2026-05-04T15:46:26+00:00,card,17.0,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,2,8.5,17.0
3,Tortillería Valencia,Valencia,BILL-C949C242E747,2026-05-04T21:41:12+00:00,cash,37.5,TORTILLA_JAMON,Tortilla con Jamón,tortilla,1,10.5,10.5
3,Tortillería Valencia,Valencia,BILL-C949C242E747,2026-05-04T21:41:12+00:00,cash,37.5,ALIOLI,Alioli Casero,sides,1,1.5,1.5
