restaurant_id,restaurant_name,restaurant_city,bill_no,sold_at,payment_method,bill_total,item_code,item_name,item_category,quantity,unit_price,line_total
6,Tortillería del Sur,Málaga,BILL-8042758ACE35,2026-05-03T12:52:48+00:00,card,45.0,TORTILLA_VEGAN,Tortilla Vegana,tortilla,1,9.0,9.0
6,Tortillería del Sur,Málaga,BILL-8042758ACE35,2026-05-03T12:52:48+00:00,card,45.0,TORTILLA_NO_ONION,Tortilla sin Cebolla,tortilla,3,8.5,25.5
6,Tortillería del Sur,Málaga,BILL-8042758ACE35,2026-05-03T12:52:48+00:00,card,45.0,TORTILLA_JAMON,Tortilla con Jamón,tortilla,1,10.5,10.5
6,Tortillería del Sur,Málaga,BILL-27E9BE005B99,2026-05-03T21:41:08+00:00,contactless,48.2,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,2,8.5,17.0
6,Tortillería del Sur,Málaga,BILL-27E9BE005B99,2026-05-03T21:41:08+00:00,contactless,48.2,COFFEE,Café con Leche,drinks,2,1.8,3.6
6,Tortillería del Sur,Málaga,BILL-27E9BE005B99,2026-05-03T21:41:08+00:00,contactless,48.2,JUICE_OJ,Zumo de Naranja Natural,drinks,2,2.5,5.0
6,Tortillería del Sur,Málaga,BILL-27E9BE005B99,2026-05-03T21:41:08+00:00,contactless,48.2,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,2,8.5,17.0
6,Tortillería del Sur,Málaga,BILL-27E9BE005B99,2026-05-03T21:41:08+00:00,contactless,48.2,BEER,Cerveza Caña,drinks,2,2.8,5.6
6,Tortillería del Sur,Málaga,BILL-B29983945A4B,2026-05-03T11:51:37+00:00,contactless,46.5,TORTILLA_JAMON,Tortilla con Jamón,tortilla,3,10.5,31.5
6,Tortillería del Sur,Málaga,BILL-B29983945A4B,2026-05-03T11:51:37+00:00,contactless,46.5,WINE_GLASS,Vino de la Casa,drinks,3,3.2,9.6
