restaurant_id,restaurant_name,restaurant_city,bill_no,sold_at,payment_method,bill_total,item_code,item_name,item_category,quantity,unit_price,line_total
5,La Tortilla Maña,Zaragoza,BILL-CE8B75E2D9B9,2026-05-05T14:24:48+00:00,contactless,18.4,TORTILLA_ONION,Tortilla con Cebolla,tortilla,1,8.5,8.5
5,La Tortilla Maña,Zaragoza,BILL-CE8B75E2D9B9,2026-05-05T14:24:48+00:00,contactless,18.4,JUICE_OJ,Zumo de Naranja Natural,drinks,3,2.5,7.5
5,La Tortilla Maña,Zaragoza,BILL-CE8B75E2D9B9,2026-05-05T14:24:48+00:00,contactless,18.4,WATER,Agua Mineral,drinks,2,1.2,2.4
5,La Tortilla Maña,Zaragoza,BILL-521E8DC84EAB,2026-05-05T12:27:53+00:00,card,60.6,TORTILLA_NO_ONION,Tortilla sin Cebolla,tortilla,2,8.5,17.0
5,La Tortilla Maña,Zaragoza,BILL-521E8DC84EAB,2026-05-05T12:27:53+00:00,card,60.6,WINE_GLASS,Vino de la Casa,drinks,3,3.2,9.6
5,La Tortilla Maña,Zaragoza,BILL-521E8DC84EAB,2026-05-05T12:27:53+00:00,card,60.6,TORTILLA_ONION,Tortilla con Cebolla,tortilla,3,8.5,25.5
5,La Tortilla Maña,Zaragoza,BILL-521E8DC84EAB,2026-05-05T12:27:53+00:00,card,60.6,TORTILLA_NO_ONION,Tortilla sin Cebolla,tortilla,1,8.5,8.5
5,La Tortilla Maña,Zaragoza,BILL-28483EC7B2AE,2026-05-05T11:29:15+00:00,card,78.5,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,1,8.5,8.5
5,La Tortilla Maña,Zaragoza,BILL-28483EC7B2AE,2026-05-05T11:29:15+00:00,card,78.5,TORTILLA_ONION,Tortilla con Cebolla,tortilla,2,8.5,17.0
5,La Tortilla Maña,Zaragoza,BILL-28483EC7B2AE,2026-05-05T11:29:15+00:00,card,78.5,TORTILLA_ONION,Tortilla con Cebolla,tortilla,3,8.5,25.5
5,La Tortilla Maña,Zaragoza,BILL-28483EC7B2AE,2026-05-05T11:29:15+00:00,card,78.5,TORTILLA_ONION,Tortilla con Cebolla,tortilla,2,8.5,17.0
5,La Tortilla Maña,Zaragoza,BILL-28483EC7B2AE,2026-05-05T11:29:15+00:00,card,78.5,TORTILLA_JAMON,Tortilla con Jamón,tortilla,1,10.5,10.5
5,La Tortilla Maña,Zaragoza,BILL-A3F3D1A454B1,2026-05-05T21:31:16+00:00,contactless,18.0,TORTILLA_VEGAN,Tortilla Vegana,tortilla,2,9.0,18.0
5,La Tortilla Maña,Zaragoza,BILL-AB2083F18983,2026-05-05T22:58:22+00:00,cash,82.5,TORTILLA_JAMON,Tortilla con Jamón,tortilla,3,10.5,31.5
5,La Tortilla Maña,Zaragoza,BILL-AB2083F18983,2026-05-05T22:58:22+00:00,cash,82.5,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,1,8.5,8.5
5,La Tortilla Maña,Zaragoza,BILL-AB2083F18983,2026-05-05T22:58:22+00:00,cash,82.5,TORTILLA_NO_ONION,Tortilla sin Cebolla,tortilla,1,8.5,8.5
5,La Tortilla Maña,Zaragoza,BILL-AB2083F18983,2026-05-05T22:58:22+00:00,cash,82.5,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,2,8.5,17.0
5,La Tortilla Maña,Zaragoza,BILL-AB2083F18983,2026-05-05T22:58:22+00:00,cash,82.5,TORTILLA_ONION,Tortilla con Cebolla,tortilla,2,8.5,17.0
5,La Tortilla Maña,Zaragoza,BILL-F7A9CE51D2A0,2026-05-05T20:50:52+00:00,card,42.8,TORTILLA_VEGAN,Tortilla Vegana,tortilla,2,9.0,18.0
5,La Tortilla Maña,Zaragoza,BILL-F7A9CE51D2A0,2026-05-05T20:50:52+00:00,card,42.8,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,2,8.5,17.0
5,La Tortilla Maña,Zaragoza,BILL-F7A9CE51D2A0,2026-05-05T20:50:52+00:00,card,42.8,SOFT_DRINK,Refresco,drinks,3,2.2,6.6
5,La Tortilla Maña,Zaragoza,BILL-F7A9CE51D2A0,2026-05-05T20:50:52+00:00,card,42.8,WATER,Agua Mineral,drinks,1,1.2,1.2
5,La Tortilla Maña,Zaragoza,BILL-512A183C260C,2026-05-05T12:19:38+00:00,contactless,29.5,TORTILLA_JAMON,Tortilla con Jamón,tortilla,2,10.5,21.0
5,La Tortilla Maña,Zaragoza,BILL-512A183C260C,2026-05-05T12:19:38+00:00,contactless,29.5,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,1,8.5,8.5
5,La Tortilla Maña,Zaragoza,BILL-0C0FD3AD4A86,2026-05-05T22:43:03+00:00,cash,78.0,TORTILLA_NO_ONION,Tortilla sin Cebolla,tortilla,2,8.5,17.0
