restaurant_id,restaurant_name,restaurant_city,bill_no,sold_at,payment_method,bill_total,item_code,item_name,item_category,quantity,unit_price,line_total
7,Tortilla La Huerta,Murcia,BILL-C378B82B4950,2026-05-05T20:32:28+00:00,cash,83.7,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,3,8.5,25.5
7,Tortilla La Huerta,Murcia,BILL-C378B82B4950,2026-05-05T20:32:28+00:00,cash,83.7,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,2,8.5,17.0
7,Tortilla La Huerta,Murcia,BILL-C378B82B4950,2026-05-05T20:32:28+00:00,cash,83.7,WATER,Agua Mineral,drinks,1,1.2,1.2
7,Tortilla La Huerta,Murcia,BILL-C378B82B4950,2026-05-05T20:32:28+00:00,cash,83.7,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,1,8.5,8.5
7,Tortilla La Huerta,Murcia,BILL-C378B82B4950,2026-05-05T20:32:28+00:00,cash,83.7,TORTILLA_JAMON,Tortilla con Jamón,tortilla,3,10.5,31.5
7,Tortilla La Huerta,Murcia,BILL-5009517C6769,2026-05-05T12:49:36+00:00,contactless,61.9,TORTILLA_NO_ONION,Tortilla sin Cebolla,tortilla,2,8.5,17.0
7,Tortilla La Huerta,Murcia,BILL-5009517C6769,2026-05-05T12:49:36+00:00,contactless,61.9,WATER,Agua Mineral,drinks,2,1.2,2.4
7,Tortilla La Huerta,Murcia,BILL-5009517C6769,2026-05-05T12:49:36+00:00,contactless,61.9,TORTILLA_ONION,Tortilla con Cebolla,tortilla,2,8.5,17.0
7,Tortilla La Huerta,Murcia,BILL-5009517C6769,2026-05-05T12:49:36+00:00,contactless,61.9,JUICE_OJ,Zumo de Naranja Natural,drinks,3,2.5,7.5
7,Tortilla La Huerta,Murcia,BILL-5009517C6769,2026-05-05T12:49:36+00:00,contactless,61.9,TORTILLA_VEGAN,Tortilla Vegana,tortilla,2,9.0,18.0
7,Tortilla La Huerta,Murcia,BILL-69404705A038,2026-05-05T12:21:34+00:00,cash,29.5,TORTILLA_JAMON,Tortilla con Jamón,tortilla,2,10.5,21.0
7,Tortilla La Huerta,Murcia,BILL-69404705A038,2026-05-05T12:21:34+00:00,cash,29.5,TORTILLA_ONION,Tortilla con Cebolla,tortilla,1,8.5,8.5
7,Tortilla La Huerta,Murcia,BILL-B49EC70B366D,2026-05-05T13:29:44+00:00,card,18.0,TORTILLA_VEGAN,Tortilla Vegana,tortilla,2,9.0,18.0
7,Tortilla La Huerta,Murcia,BILL-32A793FCD3CC,2026-05-05T22:59:52+00:00,cash,45.0,TORTILLA_JAMON,Tortilla con Jamón,tortilla,3,10.5,31.5
7,Tortilla La Huerta,Murcia,BILL-32A793FCD3CC,2026-05-05T22:59:52+00:00,cash,45.0,BREAD,Pan Tostado,sides,3,2.0,6.0
7,Tortilla La Huerta,Murcia,BILL-32A793FCD3CC,2026-05-05T22:59:52+00:00,cash,45.0,WATER,Agua Mineral,drinks,1,1.2,1.2
7,Tortilla La Huerta,Murcia,BILL-32A793FCD3CC,2026-05-05T22:59:52+00:00,cash,45.0,COFFEE,Café con Leche,drinks,1,1.8,1.8
7,Tortilla La Huerta,Murcia,BILL-32A793FCD3CC,2026-05-05T22:59:52+00:00,cash,45.0,SALAD_GREEN,Ensalada Verde,sides,1,4.5,4.5
7,Tortilla La Huerta,Murcia,BILL-6F62724063F8,2026-05-05T19:54:10+00:00,contactless,18.5,TORTILLA_ONION,Tortilla con Cebolla,tortilla,1,8.5,8.5
7,Tortilla La Huerta,Murcia,BILL-6F62724063F8,2026-05-05T19:54:10+00:00,contactless,18.5,WINE_GLASS,Vino de la Casa,drinks,2,3.2,6.4
7,Tortilla La Huerta,Murcia,BILL-6F62724063F8,2026-05-05T19:54:10+00:00,contactless,18.5,WATER,Agua Mineral,drinks,3,1.2,3.6
7,Tortilla La Huerta,Murcia,BILL-6DDF17748899,2026-05-05T11:20:58+00:00,cash,31.6,TORTILLA_VEGAN,Tortilla Vegana,tortilla,1,9.0,9.0
7,Tortilla La Huerta,Murcia,BILL-6DDF17748899,2026-05-05T11:20:58+00:00,cash,31.6,BEER,Cerveza Caña,drinks,2,2.8,5.6
7,Tortilla La Huerta,Murcia,BILL-6DDF17748899,2026-05-05T11:20:58+00:00,cash,31.6,TORTILLA_ONION,Tortilla con Cebolla,tortilla,2,8.5,17.0
7,Tortilla La Huerta,Murcia,BILL-138AA5A3637B,2026-05-05T19:41:38+00:00,cash,49.6,TORTILLA_ONION,Tortilla con Cebolla,tortilla,1,8.5,8.5
7,Tortilla La Huerta,Murcia,BILL-138AA5A3637B,2026-05-05T19:41:38+00:00,cash,49.6,ALIOLI,Alioli Casero,sides,1,1.5,1.5
7,Tortilla La Huerta,Murcia,BILL-138AA5A3637B,2026-05-05T19:41:38+00:00,cash,49.6,BEER,Cerveza Caña,drinks,2,2.8,5.6
7,Tortilla La Huerta,Murcia,BILL-138AA5A3637B,2026-05-05T19:41:38+00:00,cash,49.6,TORTILLA_ONION,Tortilla con Cebolla,tortilla,2,8.5,17.0
7,Tortilla La Huerta,Murcia,BILL-138AA5A3637B,2026-05-05T19:41:38+00:00,cash,49.6,TORTILLA_ONION,Tortilla con Cebolla,tortilla,2,8.5,17.0
7,Tortilla La Huerta,Murcia,BILL-ADCBEF99B630,2026-05-05T22:21:09+00:00,contactless,17.0,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,2,8.5,17.0
7,Tortilla La Huerta,Murcia,BILL-1E8C00A61B57,2026-05-05T09:03:39+00:00,cash,96.3,TORTILLA_NO_ONION,Tortilla sin Cebolla,tortilla,3,8.5,25.5
7,Tortilla La Huerta,Murcia,BILL-1E8C00A61B57,2026-05-05T09:03:39+00:00,cash,96.3,TORTILLA_ONION,Tortilla con Cebolla,tortilla,3,8.5,25.5
7,Tortilla La Huerta,Murcia,BILL-1E8C00A61B57,2026-05-05T09:03:39+00:00,cash,96.3,BEER,Cerveza Caña,drinks,1,2.8,2.8
7,Tortilla La Huerta,Murcia,BILL-1E8C00A61B57,2026-05-05T09:03:39+00:00,cash,96.3,TORTILLA_NO_ONION,Tortilla sin Cebolla,tortilla,2,8.5,17.0
7,Tortilla La Huerta,Murcia,BILL-1E8C00A61B57,2026-05-05T09:03:39+00:00,cash,96.3,TORTILLA_ONION,Tortilla con Cebolla,tortilla,3,8.5,25.5
7,Tortilla La Huerta,Murcia,BILL-E263E7E2E41E,2026-05-05T11:29:19+00:00,contactless,65.3,TORTILLA_JAMON,Tortilla con Jamón,tortilla,2,10.5,21.0
7,Tortilla La Huerta,Murcia,BILL-E263E7E2E41E,2026-05-05T11:29:19+00:00,contactless,65.3,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,1,8.5,8.5
7,Tortilla La Huerta,Murcia,BILL-E263E7E2E41E,2026-05-05T11:29:19+00:00,contactless,65.3,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,2,8.5,17.0
7,Tortilla La Huerta,Murcia,BILL-E263E7E2E41E,2026-05-05T11:29:19+00:00,contactless,65.3,TORTILLA_ONION,Tortilla con Cebolla,tortilla,2,8.5,17.0
7,Tortilla La Huerta,Murcia,BILL-E263E7E2E41E,2026-05-05T11:29:19+00:00,contactless,65.3,COFFEE,Café con Leche,drinks,1,1.8,1.8
7,Tortilla La Huerta,Murcia,BILL-7E8AFB9B3842,2026-05-05T11:44:12+00:00,card,63.5,TORTILLA_JAMON,Tortilla con Jamón,tortilla,2,10.5,21.0
