restaurant_id,restaurant_name,restaurant_city,bill_no,sold_at,payment_method,bill_total,item_code,item_name,item_category,quantity,unit_price,line_total
9,Euskal Tortilla,Bilbao,BILL-BC578F8BF3D8,2026-05-02T15:26:27+00:00,contactless,29.9,TORTILLA_NO_ONION,Tortilla sin Cebolla,tortilla,2,8.5,17.0
9,Euskal Tortilla,Bilbao,BILL-BC578F8BF3D8,2026-05-02T15:26:27+00:00,contactless,29.9,TORTILLA_NO_ONION,Tortilla sin Cebolla,tortilla,1,8.5,8.5
9,Euskal Tortilla,Bilbao,BILL-BC578F8BF3D8,2026-05-02T15:26:27+00:00,contactless,29.9,SOFT_DRINK,Refresco,drinks,2,2.2,4.4
9,Euskal Tortilla,Bilbao,BILL-3DF57C84D805,2026-05-02T21:31:34+00:00,cash,17.0,TORTILLA_ONION,Tortilla con Cebolla,tortilla,2,8.5,17.0
9,Euskal Tortilla,Bilbao,BILL-9D30E7D0A326,2026-05-02T11:43:41+00:00,contactless,27.5,TORTILLA_JAMON,Tortilla con Jamón,tortilla,1,10.5,10.5
9,Euskal Tortilla,Bilbao,BILL-9D30E7D0A326,2026-05-02T11:43:41+00:00,contactless,27.5,TORTILLA_ONION,Tortilla con Cebolla,tortilla,2,8.5,17.0
9,Euskal Tortilla,Bilbao,BILL-27C65C32C504,2026-05-02T12:10:01+00:00,contactless,46.9,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,2,8.5,17.0
9,Euskal Tortilla,Bilbao,BILL-27C65C32C504,2026-05-02T12:10:01+00:00,contactless,46.9,TORTILLA_ONION,Tortilla con Cebolla,tortilla,2,8.5,17.0
9,Euskal Tortilla,Bilbao,BILL-27C65C32C504,2026-05-02T12:10:01+00:00,contactless,46.9,SALAD_GREEN,Ensalada Verde,sides,1,4.5,4.5
9,Euskal Tortilla,Bilbao,BILL-27C65C32C504,2026-05-02T12:10:01+00:00,contactless,46.9,BEER,Cerveza Caña,drinks,3,2.8,8.4
9,Euskal Tortilla,Bilbao,BILL-09BA11BEDD45,2026-05-02T17:53:24+00:00,cash,27.9,TORTILLA_ONION,Tortilla con Cebolla,tortilla,2,8.5,17.0
9,Euskal Tortilla,Bilbao,BILL-09BA11BEDD45,2026-05-02T17:53:24+00:00,cash,27.9,WATER,Agua Mineral,drinks,2,1.2,2.4
9,Euskal Tortilla,Bilbao,BILL-09BA11BEDD45,2026-05-02T17:53:24+00:00,cash,27.9,TORTILLA_ONION,Tortilla con Cebolla,tortilla,1,8.5,8.5
9,Euskal Tortilla,Bilbao,BILL-CCCF3A0654EE,2026-05-02T22:49:59+00:00,contactless,52.0,TORTILLA_NO_ONION,Tortilla sin Cebolla,tortilla,3,8.5,25.5
9,Euskal Tortilla,Bilbao,BILL-CCCF3A0654EE,2026-05-02T22:49:59+00:00,contactless,52.0,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,1,8.5,8.5
9,Euskal Tortilla,Bilbao,BILL-CCCF3A0654EE,2026-05-02T22:49:59+00:00,contactless,52.0,TORTILLA_VEGAN,Tortilla Vegana,tortilla,2,9.0,18.0
9,Euskal Tortilla,Bilbao,BILL-9D5CAC53E7D2,2026-05-02T13:43:02+00:00,cash,29.0,TORTILLA_JAMON,Tortilla con Jamón,tortilla,1,10.5,10.5
9,Euskal Tortilla,Bilbao,BILL-9D5CAC53E7D2,2026-05-02T13:43:02+00:00,cash,29.0,TORTILLA_NO_ONION,Tortilla sin Cebolla,tortilla,1,8.5,8.5
9,Euskal Tortilla,Bilbao,BILL-9D5CAC53E7D2,2026-05-02T13:43:02+00:00,cash,29.0,BREAD,Pan Tostado,sides,3,2.0,6.0
9,Euskal Tortilla,Bilbao,BILL-9D5CAC53E7D2,2026-05-02T13:43:02+00:00,cash,29.0,BREAD,Pan Tostado,sides,2,2.0,4.0
9,Euskal Tortilla,Bilbao,BILL-C69A3BB261D0,2026-05-02T23:09:19+00:00,contactless,45.7,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,2,8.5,17.0
9,Euskal Tortilla,Bilbao,BILL-C69A3BB261D0,2026-05-02T23:09:19+00:00,contactless,45.7,WATER,Agua Mineral,drinks,1,1.2,1.2
9,Euskal Tortilla,Bilbao,BILL-C69A3BB261D0,2026-05-02T23:09:19+00:00,contactless,45.7,TORTILLA_ONION,Tortilla con Cebolla,tortilla,2,8.5,17.0
9,Euskal Tortilla,Bilbao,BILL-C69A3BB261D0,2026-05-02T23:09:19+00:00,contactless,45.7,TORTILLA_JAMON,Tortilla con Jamón,tortilla,1,10.5,10.5
9,Euskal Tortilla,Bilbao,BILL-088A5BD2A9E3,2026-05-02T13:26:13+00:00,contactless,27.5,TORTILLA_JAMON,Tortilla con Jamón,tortilla,1,10.5,10.5
9,Euskal Tortilla,Bilbao,BILL-088A5BD2A9E3,2026-05-02T13:26:13+00:00,contactless,27.5,TORTILLA_NO_ONION,Tortilla sin Cebolla,tortilla,2,8.5,17.0
9,Euskal Tortilla,Bilbao,BILL-8A7E5F104D7D,2026-05-02T23:17:42+00:00,cash,52.0,TORTILLA_JAMON,Tortilla con Jamón,tortilla,1,10.5,10.5
9,Euskal Tortilla,Bilbao,BILL-8A7E5F104D7D,2026-05-02T23:17:42+00:00,cash,52.0,JUICE_OJ,Zumo de Naranja Natural,drinks,1,2.5,2.5
9,Euskal Tortilla,Bilbao,BILL-8A7E5F104D7D,2026-05-02T23:17:42+00:00,cash,52.0,SALAD_GREEN,Ensalada Verde,sides,3,4.5,13.5
9,Euskal Tortilla,Bilbao,BILL-8A7E5F104D7D,2026-05-02T23:17:42+00:00,cash,52.0,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,3,8.5,25.5
9,Euskal Tortilla,Bilbao,BILL-B67B6D0461B4,2026-05-02T10:39:53+00:00,cash,68.5,TORTILLA_VEGAN,Tortilla Vegana,tortilla,3,9.0,27.0
9,Euskal Tortilla,Bilbao,BILL-B67B6D0461B4,2026-05-02T10:39:53+00:00,cash,68.5,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,3,8.5,25.5
9,Euskal Tortilla,Bilbao,BILL-B67B6D0461B4,2026-05-02T10:39:53+00:00,cash,68.5,TORTILLA_ONION,Tortilla con Cebolla,tortilla,1,8.5,8.5
9,Euskal Tortilla,Bilbao,BILL-B67B6D0461B4,2026-05-02T10:39:53+00:00,cash,68.5,JUICE_OJ,Zumo de Naranja Natural,drinks,3,2.5,7.5
9,Euskal Tortilla,Bilbao,BILL-70FCECA3894E,2026-05-02T22:15:21+00:00,cash,9.0,TORTILLA_VEGAN,Tortilla Vegana,tortilla,1,9.0,9.0
9,Euskal Tortilla,Bilbao,BILL-3B519EBCDE06,2026-05-02T13:35:22+00:00,card,18.0,TORTILLA_VEGAN,Tortilla Vegana,tortilla,2,9.0,18.0
9,Euskal Tortilla,Bilbao,BILL-D64AB03675F4,2026-05-02T14:46:20+00:00,cash,32.6,TORTILLA_VEGAN,Tortilla Vegana,tortilla,1,9.0,9.0
9,Euskal Tortilla,Bilbao,BILL-D64AB03675F4,2026-05-02T14:46:20+00:00,cash,32.6,COFFEE,Café con Leche,drinks,2,1.8,3.6
9,Euskal Tortilla,Bilbao,BILL-D64AB03675F4,2026-05-02T14:46:20+00:00,cash,32.6,COFFEE,Café con Leche,drinks,1,1.8,1.8
9,Euskal Tortilla,Bilbao,BILL-D64AB03675F4,2026-05-02T14:46:20+00:00,cash,32.6,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,2,8.5,17.0
9,Euskal Tortilla,Bilbao,BILL-D64AB03675F4,2026-05-02T14:46:20+00:00,cash,32.6,WATER,Agua Mineral,drinks,1,1.2,1.2
9,Euskal Tortilla,Bilbao,BILL-52FC57DF3079,2026-05-02T15:39:07+00:00,contactless,47.6,TORTILLA_ONION,Tortilla con Cebolla,tortilla,1,8.5,8.5
9,Euskal Tortilla,Bilbao,BILL-52FC57DF3079,2026-05-02T15:39:07+00:00,contactless,47.6,WINE_GLASS,Vino de la Casa,drinks,1,3.2,3.2
9,Euskal Tortilla,Bilbao,BILL-52FC57DF3079,2026-05-02T15:39:07+00:00,contactless,47.6,TORTILLA_JAMON,Tortilla con Jamón,tortilla,3,10.5,31.5
9,Euskal Tortilla,Bilbao,BILL-52FC57DF3079,2026-05-02T15:39:07+00:00,contactless,47.6,SOFT_DRINK,Refresco,drinks,2,2.2,4.4
9,Euskal Tortilla,Bilbao,BILL-8410B162C4D5,2026-05-02T09:57:15+00:00,cash,26.5,TORTILLA_NO_ONION,Tortilla sin Cebolla,tortilla,1,8.5,8.5
9,Euskal Tortilla,Bilbao,BILL-8410B162C4D5,2026-05-02T09:57:15+00:00,cash,26.5,TORTILLA_VEGAN,Tortilla Vegana,tortilla,2,9.0,18.0
9,Euskal Tortilla,Bilbao,BILL-8254DAB41214,2026-05-02T10:27:26+00:00,contactless,12.6,TORTILLA_VEGAN,Tortilla Vegana,tortilla,1,9.0,9.0
9,Euskal Tortilla,Bilbao,BILL-8254DAB41214,2026-05-02T10:27:26+00:00,contactless,12.6,COFFEE,Café con Leche,drinks,2,1.8,3.6
9,Euskal Tortilla,Bilbao,BILL-BE5E158EB4F5,2026-05-02T23:32:36+00:00,cash,63.5,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,1,8.5,8.5
9,Euskal Tortilla,Bilbao,BILL-BE5E158EB4F5,2026-05-02T23:32:36+00:00,cash,63.5,TORTILLA_JAMON,Tortilla con Jamón,tortilla,2,10.5,21.0
9,Euskal Tortilla,Bilbao,BILL-BE5E158EB4F5,2026-05-02T23:32:36+00:00,cash,63.5,TORTILLA_ONION,Tortilla con Cebolla,tortilla,1,8.5,8.5
9,Euskal Tortilla,Bilbao,BILL-BE5E158EB4F5,2026-05-02T23:32:36+00:00,cash,63.5,TORTILLA_NO_ONION,Tortilla sin Cebolla,tortilla,1,8.5,8.5
9,Euskal Tortilla,Bilbao,BILL-BE5E158EB4F5,2026-05-02T23:32:36+00:00,cash,63.5,TORTILLA_ONION,Tortilla con Cebolla,tortilla,2,8.5,17.0
9,Euskal Tortilla,Bilbao,BILL-E756586179E7,2026-05-02T21:52:54+00:00,card,67.1,TORTILLA_VEGAN,Tortilla Vegana,tortilla,2,9.0,18.0
9,Euskal Tortilla,Bilbao,BILL-E756586179E7,2026-05-02T21:52:54+00:00,card,67.1,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,3,8.5,25.5
9,Euskal Tortilla,Bilbao,BILL-E756586179E7,2026-05-02T21:52:54+00:00,card,67.1,SOFT_DRINK,Refresco,drinks,3,2.2,6.6
9,Euskal Tortilla,Bilbao,BILL-E756586179E7,2026-05-02T21:52:54+00:00,card,67.1,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,2,8.5,17.0
9,Euskal Tortilla,Bilbao,BILL-6C73B3AB992F,2026-05-02T15:52:18+00:00,cash,8.5,TORTILLA_ONION,Tortilla con Cebolla,tortilla,1,8.5,8.5
9,Euskal Tortilla,Bilbao,BILL-93826B200979,2026-05-02T20:09:55+00:00,cash,22.6,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,2,8.5,17.0
9,Euskal Tortilla,Bilbao,BILL-93826B200979,2026-05-02T20:09:55+00:00,cash,22.6,BEER,Cerveza Caña,drinks,2,2.8,5.6
9,Euskal Tortilla,Bilbao,BILL-6D0B6B3F3737,2026-05-02T14:09:00+00:00,cash,24.1,TORTILLA_VEGAN,Tortilla Vegana,tortilla,1,9.0,9.0
9,Euskal Tortilla,Bilbao,BILL-6D0B6B3F3737,2026-05-02T14:09:00+00:00,cash,24.1,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,1,8.5,8.5
9,Euskal Tortilla,Bilbao,BILL-6D0B6B3F3737,2026-05-02T14:09:00+00:00,cash,24.1,SOFT_DRINK,Refresco,drinks,3,2.2,6.6
9,Euskal Tortilla,Bilbao,BILL-9B1BE8C33C26,2026-05-02T14:17:59+00:00,contactless,40.4,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,3,8.5,25.5
9,Euskal Tortilla,Bilbao,BILL-9B1BE8C33C26,2026-05-02T14:17:59+00:00,contactless,40.4,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,1,8.5,8.5
9,Euskal Tortilla,Bilbao,BILL-9B1BE8C33C26,2026-05-02T14:17:59+00:00,contactless,40.4,WINE_GLASS,Vino de la Casa,drinks,2,3.2,6.4
9,Euskal Tortilla,Bilbao,BILL-50DCB146486C,2026-05-02T11:24:05+00:00,contactless,34.0,TORTILLA_NO_ONION,Tortilla sin Cebolla,tortilla,1,8.5,8.5
9,Euskal Tortilla,Bilbao,BILL-50DCB146486C,2026-05-02T11:24:05+00:00,contactless,34.0,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,3,8.5,25.5
9,Euskal Tortilla,Bilbao,BILL-EBEC8CA75611,2026-05-02T14:48:18+00:00,card,42.9,TORTILLA_JAMON,Tortilla con Jamón,tortilla,3,10.5,31.5
9,Euskal Tortilla,Bilbao,BILL-EBEC8CA75611,2026-05-02T14:48:18+00:00,card,42.9,COFFEE,Café con Leche,drinks,1,1.8,1.8
9,Euskal Tortilla,Bilbao,BILL-EBEC8CA75611,2026-05-02T14:48:18+00:00,card,42.9,WINE_GLASS,Vino de la Casa,drinks,3,3.2,9.6
9,Euskal Tortilla,Bilbao,BILL-BFDCE98AF73F,2026-05-02T21:22:12+00:00,card,53.1,TORTILLA_VEGAN,Tortilla Vegana,tortilla,3,9.0,27.0
9,Euskal Tortilla,Bilbao,BILL-BFDCE98AF73F,2026-05-02T21:22:12+00:00,card,53.1,SOFT_DRINK,Refresco,drinks,3,2.2,6.6
9,Euskal Tortilla,Bilbao,BILL-BFDCE98AF73F,2026-05-02T21:22:12+00:00,card,53.1,JUICE_OJ,Zumo de Naranja Natural,drinks,1,2.5,2.5
