restaurant_id,restaurant_name,restaurant_city,bill_no,sold_at,payment_method,bill_total,item_code,item_name,item_category,quantity,unit_price,line_total
3,Tortillería Valencia,Valencia,BILL-B2B055FEBF16,2026-05-02T14:30:59+00:00,card,75.6,TORTILLA_VEGAN,Tortilla Vegana,tortilla,3,9.0,27.0
3,Tortillería Valencia,Valencia,BILL-B2B055FEBF16,2026-05-02T14:30:59+00:00,card,75.6,TORTILLA_JAMON,Tortilla con Jamón,tortilla,1,10.5,10.5
3,Tortillería Valencia,Valencia,BILL-B2B055FEBF16,2026-05-02T14:30:59+00:00,card,75.6,TORTILLA_JAMON,Tortilla con Jamón,tortilla,3,10.5,31.5
3,Tortillería Valencia,Valencia,BILL-B2B055FEBF16,2026-05-02T14:30:59+00:00,card,75.6,SOFT_DRINK,Refresco,drinks,3,2.2,6.6
3,Tortillería Valencia,Valencia,BILL-C2B59E39E2FE,2026-05-02T12:43:03+00:00,cash,44.5,TORTILLA_ONION,Tortilla con Cebolla,tortilla,1,8.5,8.5
3,Tortillería Valencia,Valencia,BILL-C2B59E39E2FE,2026-05-02T12:43:03+00:00,cash,44.5,TORTILLA_ONION,Tortilla con Cebolla,tortilla,1,8.5,8.5
3,Tortillería Valencia,Valencia,BILL-C2B59E39E2FE,2026-05-02T12:43:03+00:00,cash,44.5,TORTILLA_NO_ONION,Tortilla sin Cebolla,tortilla,2,8.5,17.0
3,Tortillería Valencia,Valencia,BILL-C2B59E39E2FE,2026-05-02T12:43:03+00:00,cash,44.5,TORTILLA_JAMON,Tortilla con Jamón,tortilla,1,10.5,10.5
3,Tortillería Valencia,Valencia,BILL-05BEE6019DD0,2026-05-02T18:39:32+00:00,card,64.4,TORTILLA_ONION,Tortilla con Cebolla,tortilla,3,8.5,25.5
3,Tortillería Valencia,Valencia,BILL-05BEE6019DD0,2026-05-02T18:39:32+00:00,card,64.4,JUICE_OJ,Zumo de Naranja Natural,drinks,2,2.5,5.0
3,Tortillería Valencia,Valencia,BILL-05BEE6019DD0,2026-05-02T18:39:32+00:00,card,64.4,WATER,Agua Mineral,drinks,2,1.2,2.4
3,Tortillería Valencia,Valencia,BILL-05BEE6019DD0,2026-05-02T18:39:32+00:00,card,64.4,TORTILLA_JAMON,Tortilla con Jamón,tortilla,2,10.5,21.0
3,Tortillería Valencia,Valencia,BILL-05BEE6019DD0,2026-05-02T18:39:32+00:00,card,64.4,TORTILLA_JAMON,Tortilla con Jamón,tortilla,1,10.5,10.5
3,Tortillería Valencia,Valencia,BILL-655C6729B635,2026-05-02T21:28:25+00:00,card,21.2,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,1,8.5,8.5
3,Tortillería Valencia,Valencia,BILL-655C6729B635,2026-05-02T21:28:25+00:00,card,21.2,COFFEE,Café con Leche,drinks,1,1.8,1.8
3,Tortillería Valencia,Valencia,BILL-655C6729B635,2026-05-02T21:28:25+00:00,card,21.2,WATER,Agua Mineral,drinks,2,1.2,2.4
