restaurant_id,restaurant_name,restaurant_city,bill_no,sold_at,payment_method,bill_total,item_code,item_name,item_category,quantity,unit_price,line_total
10,Tortillería Levante,Alicante,BILL-09539284715D,2026-05-01T22:30:53+00:00,card,32.0,TORTILLA_VEGAN,Tortilla Vegana,tortilla,1,9.0,9.0
10,Tortillería Levante,Alicante,BILL-09539284715D,2026-05-01T22:30:53+00:00,card,32.0,TORTILLA_ONION,Tortilla con Cebolla,tortilla,2,8.5,17.0
10,Tortillería Levante,Alicante,BILL-09539284715D,2026-05-01T22:30:53+00:00,card,32.0,COFFEE,Café con Leche,drinks,2,1.8,3.6
10,Tortillería Levante,Alicante,BILL-09539284715D,2026-05-01T22:30:53+00:00,card,32.0,WATER,Agua Mineral,drinks,2,1.2,2.4
10,Tortillería Levante,Alicante,BILL-45C2477F9F83,2026-05-01T10:26:55+00:00,card,49.1,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,2,8.5,17.0
10,Tortillería Levante,Alicante,BILL-45C2477F9F83,2026-05-01T10:26:55+00:00,card,49.1,TORTILLA_ONION,Tortilla con Cebolla,tortilla,3,8.5,25.5
10,Tortillería Levante,Alicante,BILL-45C2477F9F83,2026-05-01T10:26:55+00:00,card,49.1,SOFT_DRINK,Refresco,drinks,3,2.2,6.6
10,Tortillería Levante,Alicante,BILL-AD0A48D7F317,2026-05-01T18:37:38+00:00,cash,40.0,TORTILLA_ONION,Tortilla con Cebolla,tortilla,1,8.5,8.5
10,Tortillería Levante,Alicante,BILL-AD0A48D7F317,2026-05-01T18:37:38+00:00,cash,40.0,TORTILLA_JAMON,Tortilla con Jamón,tortilla,3,10.5,31.5
10,Tortillería Levante,Alicante,BILL-F036097D10BC,2026-05-01T21:33:01+00:00,cash,42.5,TORTILLA_NO_ONION,Tortilla sin Cebolla,tortilla,2,8.5,17.0
10,Tortillería Levante,Alicante,BILL-F036097D10BC,2026-05-01T21:33:01+00:00,cash,42.5,TORTILLA_CLASSIC,Tortilla Española Clásica,tortilla,3,8.5,25.5
10,Tortillería Levante,Alicante,BILL-E4D88D7E620A,2026-05-01T09:27:11+00:00,cash,46.0,TORTILLA_ONION,Tortilla con Cebolla,tortilla,1,8.5,8.5
10,Tortillería Levante,Alicante,BILL-E4D88D7E620A,2026-05-01T09:27:11+00:00,cash,46.0,JUICE_OJ,Zumo de Naranja Natural,drinks,3,2.5,7.5
10,Tortillería Levante,Alicante,BILL-E4D88D7E620A,2026-05-01T09:27:11+00:00,cash,46.0,ALIOLI,Alioli Casero,sides,3,1.5,4.5
10,Tortillería Levante,Alicante,BILL-E4D88D7E620A,2026-05-01T09:27:11+00:00,cash,46.0,TORTILLA_ONION,Tortilla con Cebolla,tortilla,3,8.5,25.5
